Temperature,Conductivity,Temperature,Conductivity,Temperature,Conductivity
161.529816,0.728525095,109.357491,1.605315357,36.417763,0.22321629
161.794983,0.733392342,109.566467,1.61638346,36.502171,0.223226018
162.073288,0.740268937,109.766296,1.627670155,36.592964,0.223587479
162.31279,0.746166701,109.971954,1.638967828,36.677677,0.223240681
162.562668,0.752211431,110.168785,1.649519509,36.763584,0.223264405
162.834778,0.759102087,110.369308,1.660007767,36.838562,0.224291167
163.089066,0.76416561,110.566788,1.672050561,36.950878,0.224266836
163.352127,0.769850017,110.786285,1.684451888,37.061642,0.224643252
163.5952,0.775758799,110.998787,1.695801763,37.217033,0.225515022
163.86113,0.783312013,111.193291,1.707746212,37.332325,0.225481056
164.132706,0.790136583,111.408562,1.719687045,37.435165,0.224422126
164.369522,0.797040437,111.609833,1.73122457,37.533157,0.225773212
164.60701,0.801663392,111.805641,1.743035426,37.615986,0.226252268
164.832596,0.80837764,112.014275,1.755269549,37.705147,0.226904934
165.082596,0.816175622,112.22541,1.767158718,37.797359,0.227221423
165.358994,0.821828708,112.431351,1.77839831,37.885918,0.227620949
165.636627,0.829334301,112.648926,1.790797363,37.979313,0.227912751
165.883896,0.836237527,112.861343,1.802709852,38.086037,0.228309023
166.132431,0.842408047,113.078362,1.815967611,38.178509,0.229032817
166.383789,0.848926337,113.289299,1.829099623,38.25613,0.229155128
166.6521,0.856209478,113.489532,1.84139034,38.344654,0.229856618
166.911011,0.863320831,113.68676,1.855331464,38.420135,0.230930647
167.160843,0.869908283,113.890129,1.867563297,38.513168,0.23125435
167.410706,0.877252983,114.100868,1.880275371,38.598637,0.231725367
167.649597,0.88411586,114.306114,1.892824967,38.706841,0.231636518
167.907028,0.89043696,114.515045,1.905813199,38.819855,0.23201121
168.166626,0.897762597,114.720955,1.918066002,38.930752,0.232480325
168.429062,0.904932444,114.927811,1.930674534,39.040733,0.232526096
168.69342,0.911570872,115.149673,1.944595731,39.151608,0.232533646
168.94429,0.918860698,115.366081,1.957541666,39.257313,0.233235421
169.195496,0.92685497,115.581276,1.968963351,39.353622,0.233727676
169.463333,0.934019221,115.794044,1.9823337,39.450249,0.233376561
169.734634,0.941146645,116.002235,1.995781178,39.545029,0.233390533
169.990601,0.948401141,116.225159,2.009596143,39.64706,0.233942428
170.251251,0.95686291,116.4328,2.023075497,39.747295,0.234099623
170.498444,0.964113393,116.645073,2.036671558,39.853851,0.234644398
170.755692,0.972002837,116.855225,2.052001194,39.950115,0.235438542
171.010742,0.979365327,117.070282,2.06601289,40.039116,0.235554964
171.253555,0.988016703,117.296425,2.080292243,40.140808,0.235762542
171.514603,0.995320359,117.520447,2.094383188,40.228577,0.235906426
171.791,1.004804672,117.7258,2.108156497,40.324192,0.236057058
172.058365,1.012116801,117.923805,2.12237254,40.430721,0.237008556
172.31723,1.020882046,118.122749,2.136489573,40.52935,0.237926069
172.58522,1.029755657,118.33831,2.150681861,40.617695,0.237661735
172.857605,1.038194342,118.564598,2.165335405,40.714478,0.238499072
173.108978,1.046555906,118.778351,2.179636894,40.80674,0.238603834
173.375427,1.054964451,118.994896,2.194613832,40.89719,0.238154201
173.625259,1.063311222,119.205315,2.209074407,40.986118,0.23944885
173.894562,1.071707625,119.435715,2.224065421,41.094975,0.239437366
174.161026,1.081013611,119.664017,2.239890111,41.20475,0.240428851
174.41748,1.089568982,119.888954,2.254499543,41.315414,0.240738427
174.656052,1.098291296,120.106255,2.268862861,41.405506,0.241623555
174.908752,1.106260657,120.317123,2.284715014,41.501347,0.242627202
175.176819,1.11627851,120.519432,2.299196011,41.600182,0.243446165
175.432053,1.124756052,120.725433,2.314192396,41.690567,0.24436895
175.672852,1.133284853,120.940392,2.329474321,41.803894,0.24504048
175.933792,1.141959483,121.15136,2.345504571,41.92387,0.24619272
176.210693,1.151799493,121.366982,2.360475636,42.028442,0.245704075
176.466278,1.161352806,121.587845,2.376375683,42.145058,0.246239756
176.717133,1.170173732,121.802887,2.391996964,42.255947,0.246892516
176.969894,1.179400782,122.024406,2.407905356,42.368031,0.246775221
177.234283,1.188349616,122.273338,2.423959381,42.491867,0.246375411
177.479828,1.196681591,122.505058,2.439201365,42.603024,0.246324599
177.749252,1.208435325,122.714706,2.455074744,42.715363,0.246615694
178.02684,1.218100868,122.938515,2.471996211,42.824059,0.247712932
178.303497,1.229566062,123.174644,2.487145807,42.936085,0.247746301
178.568863,1.237602285,123.395737,2.502904487,43.049614,0.248796369
178.841431,1.247628779,123.61348,2.520080344,43.160717,0.249127407
179.115921,1.25671599,123.819939,2.535683883,43.267281,0.24864263
179.364349,1.266122367,124.022339,2.55209265,43.371716,0.249564369
179.615601,1.278110417,124.229713,2.568456494,43.486103,0.250477672
179.880951,1.286275235,124.449394,2.585519269,43.612846,0.251716487
180.12532,1.296935696,124.671272,2.602596916,43.721176,0.252321656
180.37973,1.307777099,124.888557,2.619505824,43.830101,0.25243183
180.644485,1.315495962,125.116646,2.63615977,43.929058,0.252462523
180.883194,1.332983343,125.329353,2.652801548,44.059994,0.253403705
181.144852,1.336936326,125.559685,2.67098118,44.166771,0.253256438
181.399567,1.347449432,125.78231,2.688294757,44.275658,0.254627924
181.665924,1.357521931,126.024368,2.70545606,44.389061,0.254643126
181.92569,1.367820719,126.25444,2.722567689,44.503063,0.255395509
182.183578,1.378888486,126.472244,2.739725079,44.616737,0.255339195
182.430161,1.388409704,126.695602,2.757066303,44.742149,0.255785171
182.676743,1.397388312,126.921471,2.774090385,44.860039,0.255449725
182.9431,1.408938441,127.155045,2.791038222,44.991165,0.255987434
183.212326,1.418455916,127.39917,2.808737917,45.12199,0.257038905
183.481842,1.429797544,127.641129,2.826212934,45.241642,0.257281031
183.736603,1.439911199,127.921074,2.845687217,45.36731,0.25788204
183.981598,1.449422242,128.21402,2.863659725,45.483921,0.258587827
184.249542,1.45957095,128.469971,2.881830903,45.590897,0.259529787
184.486725,1.470496735,128.713959,2.900129531,45.714123,0.260098913
184.741821,1.481424603,128.964462,2.917246497,45.835835,0.260428071
185.001907,1.491117124,129.220535,2.934683001,45.936432,0.260903277
185.261398,1.50157164,129.469894,2.953625772,46.043056,0.261556986
185.491974,1.511241908,129.716766,2.971665172,46.140335,0.26184586
185.733231,1.52278125,129.956909,2.989368146,46.245747,0.262596571
185.98201,1.533364594,130.189041,3.007070417,46.358974,0.261984895
186.220459,1.544318134,130.40332,3.025575677,46.475792,0.2632813
186.456375,1.55545782,130.634293,3.042868433,46.596825,0.264358515
186.692291,1.565501899,130.850784,3.060621039,46.734116,0.263735421
186.927261,1.575944726,131.069443,3.077659919,46.856312,0.262459418
187.170074,1.58944219,131.309448,3.094793752,46.972504,0.264451349
187.412598,1.599951271,131.54361,3.111818214,47.08868,0.264810181
187.645691,1.610801929,131.794205,3.130505854,47.213566,0.265664228
187.876251,1.623365446,132.031845,3.149250442,47.331833,0.265382788
188.116562,1.635037817,132.275696,3.167517993,47.443153,0.266055663
188.377609,1.64789305,132.489883,3.184750565,47.557175,0.267251464
188.617905,1.660667949,132.710007,3.202338243,47.685638,0.267800106
188.870453,1.673318294,132.944672,3.217917323,47.804764,0.269054048
189.139038,1.686364459,133.182449,3.23455009,47.926571,0.269342181
189.383423,1.700293617,133.421509,3.25214814,48.042667,0.270061306
189.620575,1.710875876,133.642349,3.268891186,48.169262,0.271122356
189.859619,1.725119013,133.905899,3.285600266,48.284756,0.270137527
190.11438,1.738908968,134.155869,3.302129345,48.400799,0.27055846
190.39299,1.753560157,134.394135,3.317165919,48.524086,0.27341408
190.661865,1.767529696,134.632401,3.3334206,48.648521,0.273570768
190.913437,1.779233439,134.883423,3.34732338,48.760365,0.273893314
191.15184,1.793560068,135.121124,3.36044412,48.87188,0.274185015
191.393051,1.807499869,135.34343,3.372939788,48.978878,0.275812731
191.652176,1.822120157,135.580597,3.383615819,49.091858,0.27631379
191.916626,1.836844481,135.835754,3.394441047,49.220173,0.27659883
192.169449,1.849357197,136.062439,3.403470466,49.340069,0.278271294
192.423523,1.865120757,136.330048,3.414921584,49.474667,0.278800431
192.685776,1.878055404,136.568573,3.424016667,49.613182,0.279500351
192.942047,1.893053365,136.801559,3.433144057,49.750763,0.28009455
193.198303,1.908027064,137.026825,3.441740944,49.875114,0.280462566
193.460526,1.923561624,137.258316,3.450024458,49.992847,0.279219758
193.720581,1.93722395,137.495728,3.458596905,50.121086,0.284226072
193.990952,1.960907189,137.715179,3.466297486,50.238487,0.283778383
194.271988,1.970942725,137.95076,3.475617914,50.356503,0.284632336
194.53952,1.986000026,138.188263,3.483039879,50.468792,0.284528335
194.80423,2.002186195,138.434479,3.491063391,50.599701,0.285225258
195.077103,2.018311655,138.670471,3.498818144,50.714664,0.287356114
195.336761,2.032615123,138.910828,3.506442891,50.842236,0.288216923
195.565964,2.048352237,139.155258,3.513935928,50.969219,0.286793305
195.839127,2.064333818,139.390106,3.521560782,51.107857,0.284244728
196.128937,2.081747342,139.617233,3.52840188,51.261208,0.285293865
196.399567,2.097922398,139.830399,3.537266969,51.402557,0.286161797
196.652252,2.113778987,140.047333,3.543490731,51.538471,0.286868334
196.90593,2.128987587,140.258698,3.550484192,51.68367,0.28815142
197.156448,2.145695153,140.483719,3.558991346,51.815666,0.289961733
197.421692,2.16344963,140.717819,3.565073663,51.946751,0.291686867
197.680984,2.180254054,140.950974,3.572974853,52.065536,0.291569905
197.939331,2.197566168,141.204056,3.5798317,52.182198,0.288883642
198.197952,2.214807542,141.447205,3.586583822,52.313843,0.289421484
198.444672,2.231792085,141.688507,3.59384693,52.453281,0.290122573
198.694183,2.250417361,141.922409,3.602414628,52.584316,0.290422144
198.973846,2.268787505,142.16037,3.607672028,52.727337,0.291429665
199.258484,2.28661381,142.417007,3.615286322,52.854748,0.29277622
199.538101,2.305410179,142.669632,3.623293514,52.98904,0.293326624
199.798584,2.323466687,142.905197,3.629792072,53.108932,0.294074716
200.054016,2.34098733,143.156647,3.636654676,53.235416,0.293102764
200.316971,2.359536084,143.402206,3.643847913,53.37178,0.294399684
200.598404,2.380075562,143.637253,3.65035023,53.497353,0.296002106
200.871735,2.397441891,143.875397,3.657526205,53.6166,0.295873471
201.136215,2.415776778,144.128204,3.66478604,53.73587,0.296010748
201.400681,2.434492612,144.382263,3.671003173,53.854523,0.297363076
201.636581,2.453355457,144.634186,3.679003086,53.982449,0.297926674
201.897293,2.472324521,144.882416,3.685168451,54.110657,0.297820536
202.157379,2.49050851,145.107315,3.691688875,54.229866,0.299948642
202.425262,2.510886299,145.34317,3.697330995,54.358978,0.301866973
202.710388,2.531056853,145.578094,3.704613161,54.492256,0.301771599
202.979202,2.550514508,145.817703,3.710636396,54.618637,0.303496848
203.248611,2.570177879,146.08255,3.717769543,54.75069,0.303250902
203.519913,2.590801894,146.340927,3.724204592,54.883652,0.304164346
203.769211,2.609941525,146.583084,3.731970639,55.014187,0.305444402
204.020081,2.629102608,146.822525,3.736841643,55.136959,0.304861792
204.286316,2.652631942,147.068481,3.743405461,55.253998,0.306211127
204.572586,2.673145881,147.305466,3.749235031,55.409668,0.306360938
204.868576,2.695099012,147.567688,3.755635298,55.573689,0.305946314
205.131638,2.715636644,147.82309,3.760936684,55.711689,0.307744294
205.362381,2.735339988,148.080399,3.767585173,55.830185,0.308957978
205.619751,2.755634099,148.332108,3.773407432,55.944527,0.311199542
205.887161,2.777675417,148.581055,3.778928922,56.078873,0.313003851
206.15361,2.798642392,148.847488,3.784888264,56.229988,0.312360619
206.409683,2.819718799,149.125153,3.790303741,56.376297,0.311653968
206.676102,2.841886327,149.376053,3.796345163,56.516312,0.313609234
206.949371,2.863397696,149.611069,3.802203665,56.659012,0.314347986
207.198227,2.883377795,149.842682,3.808055499,56.794231,0.316506872
207.446106,2.904437353,150.118607,3.81428119,56.918358,0.3193772
207.701797,2.926298712,150.362762,3.818758177,57.053532,0.319967744
207.963745,2.948975096,150.59848,3.823887571,57.190529,0.321363478
208.225067,2.971261644,150.829285,3.829228416,57.318813,0.322128323
208.492615,2.994066474,151.046661,3.834183588,57.450386,0.320285295
208.744781,3.015868267,151.266861,3.839346098,57.579567,0.322102297
209.00293,3.03764891,151.503036,3.844692348,57.70813,0.320772836
209.261383,3.059921301,151.736053,3.84903447,57.830132,0.323653249
209.515106,3.081996719,151.970062,3.85383815,57.960175,0.324748216
209.758469,3.1042517,152.199402,3.858641171,58.085442,0.324749355
210.015884,3.128625757,152.458435,3.863087368,58.219963,0.324213499
210.30307,3.154029031,152.711838,3.868054728,58.352371,0.326004831
210.579559,3.177545933,152.94873,3.872477229,58.490444,0.327208944
210.842926,3.200041081,153.23999,3.878042977,58.622261,0.327660528
211.094971,3.223897236,153.516891,3.88142326,58.757038,0.328434314
211.349823,3.247252817,153.78479,3.887324497,58.888836,0.329269387
211.61499,3.271569068,154.049881,3.89067583,59.012241,0.329776237
211.880142,3.296341624,154.328751,3.895312429,59.143112,0.330829502
212.143372,3.318423018,154.561096,3.898701931,59.281155,0.331502221
212.403198,3.342312994,154.821594,3.903372666,59.408123,0.331792865
212.644485,3.366508714,155.08461,3.908076139,59.54377,0.332369977
212.908661,3.391491221,155.348892,3.911629083,59.696106,0.333884617
213.184326,3.41684119,155.595703,3.915614027,59.835625,0.337071805
213.431549,3.440758558,155.835037,3.920115589,59.977795,0.33837758
213.682785,3.466221981,156.078156,3.922836053,60.121765,0.33988353
213.949982,3.491353899,156.335983,3.927639564,60.249878,0.340481
214.206818,3.516983926,156.580688,3.930772827,60.380386,0.34134311
214.461807,3.542005553,156.812927,3.934496471,60.512096,0.342143995
214.732681,3.568234183,157.065796,3.93876876,60.639614,0.342890069
214.98793,3.592765298,157.322769,3.941791395,60.773064,0.343979125
215.262512,3.620223206,157.567581,3.945253165,60.918194,0.344471316
215.534286,3.648123422,157.791153,3.948382947,61.072838,0.34647436
215.790375,3.672614715,158.025955,3.951712295,61.218525,0.347412628
216.030212,3.696665196,158.268005,3.955165123,61.361828,0.34777336
216.276001,3.725298523,158.514755,3.959157692,61.500324,0.348611236
216.559875,3.7533871,158.757462,3.961784866,61.631668,0.349497498
216.817169,3.780067393,159.006729,3.964389028,61.755241,0.349987621
217.079086,3.806483973,159.260742,3.96751771,61.881199,0.351122711
217.33197,3.832611035,159.49881,3.969548623,62.017601,0.352202049
217.585129,3.860672443,159.737839,3.972929911,62.157871,0.353642973
217.830795,3.888962172,159.982819,3.973540434,62.293655,0.354758865
218.092056,3.916976072,160.247543,3.978630361,62.436306,0.357497524
218.365768,3.946856087,160.490356,3.981348529,62.578938,0.359095951
218.631012,3.976338478,160.751053,3.984530088,62.719475,0.359684764
218.881607,4.004215785,161.028366,3.988063256,62.864189,0.360349329
219.1362,4.032290065,161.27063,3.990427531,62.99934,0.36109712
219.394226,4.061395196,161.545135,3.991788439,63.150585,0.362955333
219.653778,4.088057584,161.817825,3.994921484,63.296772,0.36380219
219.909256,4.116612661,162.059494,3.997640495,63.425335,0.364581563
220.166595,4.144545652,162.309052,3.999936829,63.550331,0.366201321
220.417374,4.174384343,162.57489,4.001242477,63.667564,0.367535243
220.654678,4.203132543,162.811295,4.004142737,63.791348,0.36829479
220.915375,4.233930421,163.045227,4.005501378,63.922871,0.369669591
221.185745,4.264665132,163.287933,4.007905233,64.058578,0.371625878
221.454819,4.293458115,163.540085,4.010180936,64.202026,0.373035021
221.713913,4.324697455,163.797546,4.011896699,64.339523,0.3741232
221.962341,4.353670935,164.055649,4.013538266,64.467758,0.373999014
222.202972,4.385699808,164.29155,4.015357638,64.624306,0.375545198
222.481949,4.415665231,164.539658,4.015435612,64.76535,0.377366841
222.748444,4.44771691,164.792496,4.019766332,64.909691,0.378015622
223.003983,4.476715092,165.028412,4.020598872,65.053993,0.380693796
223.259811,4.509822421,165.288177,4.022801162,65.195023,0.381101983
223.517166,4.541678265,165.548874,4.025799792,65.335754,0.38232681
223.77948,4.573545388,165.811172,4.025608855,65.477058,0.384275179
224.029633,4.605115689,166.055328,4.027397061,65.620453,0.385951182
224.28508,4.636762201,166.32579,4.030156965,65.748642,0.386889254
224.530502,4.671262061,166.589066,4.030606029,65.890846,0.389619636
224.788361,4.704306247,166.832336,4.031572077,66.024384,0.387930413
225.042191,4.735881698,167.080582,4.034585614,66.129005,0.388507279
225.28566,4.768481401,167.339859,4.035770158,66.231544,0.389470698
225.534424,4.802301518,167.591599,4.037443883,66.360306,0.390125237
225.80217,4.835987033,167.838318,4.036972298,66.467911,0.392745265
226.046524,4.868092013,168.082596,4.036149549,66.608887,0.393191122
226.297775,4.902368855,168.363541,4.04003951,66.750175,0.394618812
226.550781,4.935540873,168.626953,4.04046544,66.8965,0.397070201
226.821274,4.969712712,168.882812,4.042690226,67.046387,0.39849322
227.080475,5.002619967,169.156631,4.043076793,67.20076,0.399740716
227.324417,5.037429323,169.413467,4.043440288,67.353638,0.400752406
227.587006,5.071285187,169.677261,4.044590481,67.498169,0.401995894
227.859558,5.107684237,169.943542,4.045608613,67.647461,0.402735468
228.133072,5.14121154,170.201691,4.04590237,67.794647,0.404554783
228.388428,5.175887485,170.453598,4.046672646,67.935875,0.407128969
228.631958,5.211353669,170.718658,4.048215966,68.081589,0.407665549
228.889771,5.244794152,170.966187,4.04847727,68.224899,0.409589871
229.132904,5.279859322,171.227509,4.048721793,68.37178,0.410186978
229.396286,5.316242513,171.476944,4.050296076,68.529388,0.411745669
229.653671,5.350811845,171.716354,4.05080177,68.680435,0.414020699
229.896439,5.384681491,171.973953,4.05217605,68.823723,0.415494996
230.146393,5.423953228,172.22905,4.05118134,68.95153,0.418129202
230.402481,5.460687267,172.491104,4.052928293,69.066521,0.419929298
230.665085,5.495202496,172.772888,4.052200232,69.169594,0.421294629
230.907455,5.529043137,173.044022,4.052850057,69.299469,0.423618765
231.133957,5.563807273,173.307648,4.052740794,69.428154,0.425911608
231.384048,5.602515285,173.575058,4.054350777,69.586617,0.427635922
231.638184,5.643000491,173.833984,4.054782028,69.739143,0.428077939
231.902222,5.680065828,174.102982,4.054128293,69.894913,0.429659258
232.147263,5.715779114,174.350616,4.05352078,70.008713,0.431991774
232.393219,5.753128496,174.61116,4.053859645,70.132309,0.43326026
232.639496,5.792290419,174.879257,4.055192831,70.26635,0.435876444
232.878876,5.829064213,175.140747,4.054720227,70.418831,0.438503226
233.124161,5.868706734,175.379623,4.054664873,70.570427,0.439864817
233.384918,5.907544006,175.62825,4.054883344,70.734543,0.441307934
233.658157,5.946936402,175.866913,4.054502219,70.875114,0.443120466
233.901138,5.983264971,176.124969,4.054190352,71.021034,0.445557496
234.145096,6.020730945,176.382751,4.05501708,71.180672,0.44779165
234.381836,6.059028752,176.656219,4.054176728,71.334938,0.451767572
234.634109,6.096741336,176.920273,4.053606654,71.47847,0.453094779
234.880173,6.136203967,177.172424,4.053490687,71.623222,0.453557536
235.121811,6.176454042,177.410736,4.053444916,71.768234,0.454385032
235.367187,6.216019739,177.6698,4.053418781,71.898659,0.456005724
235.621246,6.256434764,177.926987,4.053469331,72.030289,0.45858502
235.865936,6.296197797,178.179153,4.052543741,72.194069,0.460490714
236.123032,6.336822317,178.433502,4.051943708,72.313484,0.461611569
236.376038,6.377621951,178.693832,4.052024283,72.444504,0.462678281
236.632767,6.418463927,178.960144,4.051890463,72.580597,0.464783036
236.87735,6.459105072,179.206985,4.051559292,72.726509,0.466208973
237.123489,6.503217627,179.457947,4.049839155,72.873894,0.469175068
237.367126,6.545167346,179.703827,4.050325179,73.034393,0.470988827
237.628082,6.588403506,179.975494,4.04967752,73.163628,0.473367531
237.887161,6.630882859,180.227722,4.050042789,73.304764,0.474271965
238.126068,6.672141022,180.499374,4.048203733,73.452446,0.476578901
238.376709,6.720511224,180.753174,4.047139168,73.589127,0.478602544
238.615891,6.763871637,181.026749,4.047123809,73.740974,0.481363955
238.858109,6.807122633,181.278946,4.046115152,73.89106,0.481913881
239.101242,6.849869022,181.543747,4.046411905,74.031342,0.483981643
239.346222,6.89552304,181.814194,4.044203324,74.172783,0.486224029
239.599533,6.93944463,182.082123,4.04497615,74.330292,0.487556133
239.850021,6.987184563,182.326813,4.043349199,74.48362,0.490348043
240.119125,7.032478023,182.569626,4.042151587,74.637566,0.492982207
240.372986,7.077803776,182.814957,4.041581369,74.790291,0.495736447
240.628693,7.123634831,183.071594,4.042002652,74.940956,0.497766652
240.8862,7.170206046,183.344559,4.04031971,75.081787,0.501157931
241.139359,7.214778909,183.602448,4.040065731,75.230965,0.501586707
241.383514,7.258912801,183.855331,4.039404998,75.371216,0.501600832
241.631958,7.304011321,184.114807,4.037836808,75.524834,0.503836115
241.887207,7.351743633,184.368942,4.036928526,75.679672,0.50748805
242.129745,7.394663192,184.627777,4.035854858,75.840446,0.50878323
242.384323,7.444466315,184.883179,4.035112086,76.006607,0.511011606
242.633926,7.490970786,185.134491,4.034260242,76.181076,0.512892176
242.888138,7.537417743,185.394272,4.033386806,76.333534,0.516503362
243.121262,7.583470717,185.649048,4.031602169,76.485977,0.519630576
243.374191,7.632781612,185.913223,4.030876384,76.59227,0.521569304
243.616867,7.679512772,186.168625,4.030073823,76.704224,0.522565434
243.862,7.728727764,186.418045,4.029933723,76.828705,0.525454882
244.11084,7.778105492,186.676895,4.027971545,76.975471,0.528366677
244.356552,7.830664527,186.952698,4.027449445,77.108574,0.531374098
244.628494,7.878048405,187.221603,4.025763529,77.272942,0.534587492
244.875992,7.924844356,187.482941,4.02496628,77.429878,0.536859917
245.107712,7.97514525,187.745285,4.023880043,77.589462,0.539374307
245.352982,8.025269495,188.013229,4.023461033,77.735367,0.541025426
245.608475,8.076991527,188.259811,4.024018946,77.865501,0.5436636
245.862991,8.127818777,188.535309,4.021403915,78.007835,0.545734603
246.124252,8.179727537,188.811096,4.020006132,78.178452,0.547742691
246.369125,8.228183454,189.093506,4.019304659,78.356834,0.551116477
246.594498,8.278186617,189.369919,4.017722882,78.494102,0.553124228
246.842758,8.333058352,189.659531,4.017740339,78.647163,0.555278537
247.093079,8.383044573,189.919937,4.015992849,78.793976,0.558020719
247.340363,8.432116478,190.175293,4.015068757,78.942574,0.560995386
247.588486,8.48552843,190.445755,4.013924915,79.108154,0.562392069
247.831055,8.537952153,190.698914,4.012873171,79.250793,0.565476698
248.087494,8.5916747,190.967468,4.012750806,79.387184,0.568529733
248.33493,8.644602251,191.241364,4.011246882,79.528648,0.571328632
248.583603,8.694867413,191.50267,4.011076707,79.673698,0.574123025
248.816467,8.745469825,191.750168,4.009242199,79.819038,0.576417831
249.051483,8.797602983,192.004562,4.010264281,79.967926,0.57981511
249.291428,8.851908259,192.248596,4.007830464,80.084389,0.581761837
249.537537,8.902617363,192.50647,4.007834385,80.224373,0.58267395
249.787888,8.956116424,192.772446,4.006837188,80.378349,0.589064057
250.028992,9.009754851,193.027786,4.005656863,80.550804,0.591496151
250.262024,9.061011351,193.284378,4.005116859,80.710457,0.59260227
250.496277,9.116759281,193.543152,4.004004491,80.874268,0.594910281
250.740387,9.170593354,193.800644,4.003374196,81.033325,0.598004792
250.988464,9.224820385,194.0616,4.002423683,81.197151,0.600796314
251.228561,9.278248842,194.32254,4.001668032,81.345215,0.60419708
251.4673,9.334358266,194.572815,4.000996293,81.494133,0.607350782
251.702377,9.392071415,194.82402,4.000134123,81.638329,0.609958844
251.959915,9.449716662,195.073654,3.999283618,81.774452,0.613481014
252.215927,9.506563249,195.321686,3.999055174,81.913582,0.616307043
252.4552,9.563583254,195.553406,3.998133504,82.068504,0.620467276
252.687393,9.615793712,195.805847,3.997047776,82.222237,0.622980874
252.922958,9.677215953,196.052628,3.996864726,82.368202,0.625707371
253.187759,9.73986557,196.294067,3.994817453,82.528183,0.628816455
253.423233,9.794976721,196.547729,3.995250854,82.701904,0.632931086
253.669846,9.84982628,196.793564,3.994385548,82.877686,0.635774366
253.901291,9.908511496,197.037781,3.994061278,83.05378,0.640059445
254.130569,9.965601412,197.291428,3.99352754,83.207237,0.641771651
254.380737,10.02642466,197.550415,3.992751555,83.349365,0.645387871
254.642654,10.08666401,197.824768,3.992022398,83.498962,0.647715161
254.876129,10.147368,198.082443,3.991803726,83.639603,0.652249145
255.105637,10.20262554,198.349579,3.9911404,83.778778,0.655889523
255.346481,10.26445811,198.59816,3.990967904,83.928078,0.659136632
255.580215,10.3262158,198.858978,3.989575283,84.093185,0.662048274
255.829636,10.38991133,199.122284,3.990755196,84.253227,0.664937686
256.096283,10.45179083,199.380554,3.988827376,84.42878,0.667037301
256.337311,10.5132013,199.651703,3.989269943,84.561409,0.669676091
256.575287,10.56908982,199.913422,3.989289677,84.709534,0.674049565
256.812592,10.62703063,200.181091,3.987934362,84.869011,0.677626455
257.051086,10.69118729,200.464767,3.988293265,85.020126,0.680561262
257.300354,10.75596382,200.724884,3.987650319,85.165604,0.684929881
257.548676,10.81505353,200.976196,3.988129804,85.296768,0.687921757
257.784363,10.87797784,201.237244,3.987399268,85.436562,0.69061307
258.028625,10.93885664,201.502335,3.987403665,85.580879,0.693313518
258.252228,11.00136726,201.769302,3.986764266,85.737091,0.696792617
258.494934,11.0656222,202.028152,3.987804007,85.900459,0.699005831
258.744629,11.13059346,202.287231,3.987709227,86.073982,0.701874689
258.99649,11.19674785,202.553253,3.987521497,86.228447,0.706589277
259.258148,11.26291966,202.821747,3.989112034,86.374847,0.709015377
259.495514,11.31740564,203.091492,3.989030358,86.529892,0.713496062
259.732513,11.38316235,203.364639,3.98828352,86.681694,0.718270738
259.949524,11.44728275,203.626205,3.989348231,86.851074,0.722937651
260.190491,11.51270484,203.912216,3.989435566,87.013306,0.724774977
260.437256,11.58413432,204.185043,3.989059878,87.160629,0.728785512
260.67572,11.64827575,204.45282,3.989785304,87.322594,0.733697048
260.898468,11.7192691,204.729034,3.990707598,87.479485,0.737727446
261.133514,11.78305267,205.006531,3.991004657,87.65007,0.742454701
261.402588,11.85872498,205.272705,3.99094858,87.797134,0.746251287
261.659088,11.92386518,205.552368,3.991222781,87.92749,0.749464564
261.88327,11.98788565,205.820084,3.99255969,88.051292,0.751902172
262.11142,12.05467848,206.091537,3.993228081,88.178978,0.757923456
262.35553,12.12615743,206.365143,3.995423773,88.318893,0.761872054
262.596252,12.19909044,206.639709,3.995373695,88.440033,0.766992069
262.838501,12.26541581,206.906754,3.996611102,88.570107,0.77047032
263.077332,12.33703334,207.163727,3.99728316,88.769707,0.775187619
263.334564,12.4088554,207.414459,3.997839656,88.925491,0.779094262
263.56778,12.48250352,207.674225,3.999006271,89.069901,0.784078595
263.799774,12.55008747,207.919266,4.00009055,89.224487,0.787643588
264.036987,12.62343146,208.16333,4.002190225,89.38414,0.789982229
264.271362,12.69397555,208.438416,4.003315352,89.570961,0.7939907
264.510345,12.76689135,208.688446,4.004587378,89.715721,0.79708596
264.757568,12.83495564,208.966934,4.005797624,89.848251,0.801998559
264.992249,12.90409891,209.225647,4.007619252,90.002274,0.806173135
265.23175,12.97474657,209.479675,4.009730873,90.161667,0.810228827
265.474915,13.05051511,209.750015,4.011334944,90.315109,0.812518143
265.70459,13.12341758,210.019638,4.012410293,90.498703,0.819047067
265.94986,13.19328834,210.291794,4.015023989,90.682007,0.82265504
266.186218,13.27115658,210.577393,4.016109572,90.842934,0.828802899
266.426544,13.34399134,210.845749,4.0194039,90.983879,0.833526203
266.669922,13.41817813,211.108749,4.02135647,91.137962,0.838869377
266.93042,13.4921978,211.386459,4.021255733,91.300987,0.842771702
267.165741,13.562513,211.652252,4.024430433,91.483475,0.846491066
267.391571,13.63820098,211.929276,4.027681542,91.664734,0.849381407
267.614319,13.71137709,212.198151,4.029672849,91.85112,0.851466248
267.834259,13.7865288,212.472031,4.031745827,91.998665,0.858121087
268.059113,13.86318483,212.726471,4.034449755,92.15519,0.863810564
268.316681,13.94154651,212.972778,4.036310468,92.292,0.870579203
